:ID(Flight),flight_number,aircraft_id,operator,origin,destination,scheduled_departure,scheduled_arrival
FL06865,SK685,AC1017,SkyWays,DEN,PIT,2024-09-13T20:04:14,2024-09-14T01:31:12
FL06866,SK471,AC1017,SkyWays,PIT,SFO,2024-09-14T08:08:47,2024-09-14T13:08:16
FL06867,SK800,AC1017,SkyWays,SFO,ATL,2024-09-14T14:03:16,2024-09-14T16:19:16
FL06868,SK638,AC1017,SkyWays,ATL,SEA,2024-09-14T17:44:16,2024-09-14T20:42:35
FL06869,SK443,AC1017,SkyWays,SEA,ATL,2024-09-14T22:09:35,2024-09-15T01:06:00
FL06870,SK372,AC1017,SkyWays,ATL,DFW,2024-09-15T01:51:00,2024-09-15T04:27:42
FL06871,SK204,AC1017,SkyWays,DFW,JFK,2024-09-15T05:56:42,2024-09-15T11:25:46
FL06872,SK919,AC1017,SkyWays,JFK,SEA,2024-09-15T08:23:09,2024-09-15T09:33:19
FL06873,SK470,AC1017,SkyWays,SEA,JFK,2024-09-15T10:33:19,2024-09-15T15:16:13
FL06874,SK901,AC1017,SkyWays,JFK,SFO,2024-09-15T16:33:13,2024-09-15T20:17:27
FL06875,SK338,AC1017,SkyWays,SFO,PHL,2024-09-15T21:46:27,2024-09-16T00:38:20
FL06876,SK739,AC1017,SkyWays,PHL,MCI,2024-09-16T01:31:20,2024-09-16T03:18:07
FL06877,SK444,AC1017,SkyWays,MCI,ATL,2024-09-16T04:41:07,2024-09-16T08:56:04
FL06878,SK712,AC1017,SkyWays,ATL,DEN,2024-09-16T07:56:43,2024-09-16T12:51:24
FL06879,SK325,AC1017,SkyWays,DEN,LAX,2024-09-16T14:07:24,2024-09-16T16:13:28
FL06880,SK934,AC1017,SkyWays,LAX,ORD,2024-09-16T17:25:28,2024-09-16T19:25:51
FL06881,SK163,AC1017,SkyWays,ORD,SAN,2024-09-16T20:52:51,2024-09-17T00:47:06
FL06882,SK756,AC1017,SkyWays,SAN,IAD,2024-09-17T08:36:34,2024-09-17T13:49:28
FL06883,SK699,AC1017,SkyWays,IAD,SEA,2024-09-17T14:38:28,2024-09-17T17:22:18
FL06884,SK437,AC1017,SkyWays,SEA,ATL,2024-09-17T18:19:18,2024-09-17T19:43:01
FL06885,SK268,AC1017,SkyWays,ATL,SEA,2024-09-17T20:49:01,2024-09-18T01:15:26
FL06886,SK755,AC1017,SkyWays,SEA,MCI,2024-09-18T02:28:26,2024-09-18T04:04:00
FL06887,SK573,AC1017,SkyWays,MCI,SJC,2024-09-18T05:21:00,2024-09-18T07:09:09
FL06888,SK930,AC1017,SkyWays,SJC,DEN,2024-09-18T07:19:02,2024-09-18T12:48:13
FL06889,SK215,AC1017,SkyWays,DEN,MSY,2024-09-18T13:59:13,2024-09-18T18:20:43
FL06890,SK688,AC1017,SkyWays,MSY,SEA,2024-09-18T19:19:43,2024-09-19T00:31:24
FL06891,SK712,AC1017,SkyWays,SEA,LAX,2024-09-19T01:40:24,2024-09-19T04:44:53
FL06892,SK259,AC1017,SkyWays,LAX,JAX,2024-09-19T08:04:08,2024-09-19T09:20:13
FL06893,SK213,AC1017,SkyWays,JAX,BOS,2024-09-19T10:38:13,2024-09-19T12:24:25
FL06894,SK355,AC1017,SkyWays,BOS,JFK,2024-09-19T13:34:25,2024-09-19T17:57:24
FL06895,SK329,AC1017,SkyWays,JFK,DFW,2024-09-19T18:42:24,2024-09-19T19:51:24
FL06896,SK687,AC1017,SkyWays,DFW,SEA,2024-09-19T20:40:24,2024-09-20T00:31:06
FL06897,SK726,AC1017,SkyWays,SEA,SMF,2024-09-20T01:25:06,2024-09-20T06:21:17
FL06898,SK598,AC1017,SkyWays,SMF,MSP,2024-09-20T08:13:27,2024-09-20T12:02:04
FL06899,SK300,AC1017,SkyWays,MSP,ATL,2024-09-20T13:13:04,2024-09-20T14:53:10
FL06900,SK960,AC1017,SkyWays,ATL,CLT,2024-09-20T15:52:10,2024-09-20T17:06:14
FL06901,SK498,AC1017,SkyWays,CLT,ORD,2024-09-21T06:29:20,2024-09-21T07:31:36
FL06902,SK410,AC1017,SkyWays,ORD,DEN,2024-09-21T08:24:36,2024-09-21T11:35:04
FL06903,SK919,AC1017,SkyWays,DEN,JFK,2024-09-21T12:45:04,2024-09-21T15:33:20
FL06904,SK356,AC1017,SkyWays,JFK,BOS,2024-09-21T17:01:20,2024-09-21T21:20:43
FL06905,SK273,AC1017,SkyWays,BOS,SLC,2024-09-21T22:32:43,2024-09-22T02:24:28
FL06906,SK947,AC1017,SkyWays,SLC,IAH,2024-09-22T07:12:11,2024-09-22T10:49:10
FL06907,SK671,AC1017,SkyWays,IAH,STL,2024-09-22T11:51:10,2024-09-22T13:03:49
FL06908,SK235,AC1017,SkyWays,STL,IAH,2024-09-22T14:15:49,2024-09-22T19:44:56
FL06909,SK265,AC1017,SkyWays,IAH,MCI,2024-09-22T20:39:56,2024-09-23T00:26:55
FL06910,SK814,AC1017,SkyWays,MCI,DFW,2024-09-23T01:32:55,2024-09-23T04:54:53
FL06911,SK153,AC1017,SkyWays,DFW,SFO,2024-09-23T05:57:53,2024-09-23T08:57:43
FL06912,SK526,AC1017,SkyWays,SFO,IND,2024-09-23T08:44:30,2024-09-23T12:09:18
FL06913,SK439,AC1017,SkyWays,IND,SLC,2024-09-23T13:03:18,2024-09-23T15:54:22
FL06914,SK630,AC1017,SkyWays,SLC,ORD,2024-09-23T16:53:22,2024-09-23T22:20:07
FL06915,SK960,AC1017,SkyWays,ORD,MEM,2024-09-24T07:10:16,2024-09-24T12:32:31
FL06916,SK671,AC1017,SkyWays,MEM,SEA,2024-09-24T13:38:31,2024-09-24T15:49:41
FL06917,SK238,AC1017,SkyWays,SEA,LAX,2024-09-24T16:51:41,2024-09-24T21:38:21
FL06918,SK777,AC1017,SkyWays,LAX,ATL,2024-09-25T08:30:27,2024-09-25T09:39:07
FL06919,SK572,AC1017,SkyWays,ATL,PHX,2024-09-25T11:07:07,2024-09-25T14:48:24
FL06920,SK115,AC1017,SkyWays,PHX,DEN,2024-09-25T16:12:24,2024-09-25T17:51:30
FL06921,SK160,AC1017,SkyWays,DEN,ATL,2024-09-25T18:45:30,2024-09-25T22:42:38
FL06922,SK112,AC1017,SkyWays,ATL,TPA,2024-09-26T06:36:18,2024-09-26T09:54:09
FL06923,SK747,AC1017,SkyWays,TPA,IAD,2024-09-26T11:03:09,2024-09-26T13:10:17
FL06924,SK910,AC1017,SkyWays,IAD,LAS,2024-09-26T14:25:17,2024-09-26T16:26:59
FL06925,SK124,AC1017,SkyWays,LAS,DEN,2024-09-26T17:50:59,2024-09-26T22:04:42
FL06926,SK262,AC1017,SkyWays,DEN,MCI,2024-09-26T22:59:42,2024-09-27T00:02:04
FL06927,SK670,AC1017,SkyWays,MCI,BWI,2024-09-27T01:14:04,2024-09-27T04:45:01
FL06928,SK101,AC1017,SkyWays,BWI,MIA,2024-09-27T06:18:27,2024-09-27T11:36:38
FL06929,SK295,AC1017,SkyWays,MIA,JFK,2024-09-27T12:52:38,2024-09-27T14:35:47
FL06930,SK287,AC1017,SkyWays,JFK,ABQ,2024-09-27T16:03:47,2024-09-27T19:24:02
FL06931,SK323,AC1017,SkyWays,ABQ,JFK,2024-09-27T20:12:02,2024-09-28T00:12:59
FL06932,SK151,AC1017,SkyWays,JFK,ORD,2024-09-28T01:02:59,2024-09-28T04:33:57
FL06933,SK972,AC1017,SkyWays,ORD,JAX,2024-09-28T06:20:13,2024-09-28T07:21:12
FL06934,SK217,AC1017,SkyWays,JAX,MIA,2024-09-28T08:39:12,2024-09-28T10:07:35
FL06935,SK264,AC1017,SkyWays,MIA,SEA,2024-09-28T10:58:35,2024-09-28T14:35:19
FL06936,SK993,AC1017,SkyWays,SEA,MKE,2024-09-28T15:38:19,2024-09-28T20:14:00
FL06937,SK475,AC1018,SkyWays,LAX,PDX,2024-07-01T08:35:45,2024-07-01T13:44:48
FL06938,SK589,AC1018,SkyWays,PDX,MIA,2024-07-01T14:43:48,2024-07-01T15:57:08
FL06939,SK279,AC1018,SkyWays,MIA,DEN,2024-07-01T16:47:08,2024-07-01T19:08:50
FL06940,SK241,AC1018,SkyWays,DEN,SFO,2024-07-01T19:56:50,2024-07-01T23:55:34
FL06941,SK642,AC1018,SkyWays,SFO,MIA,2024-07-02T00:54:34,2024-07-02T05:02:38
FL06942,SK371,AC1018,SkyWays,MIA,SLC,2024-07-02T06:45:48,2024-07-02T08:43:42
FL06943,SK159,AC1018,SkyWays,SLC,SMF,2024-07-02T09:46:42,2024-07-02T12:32:30
FL06944,SK257,AC1018,SkyWays,SMF,MSP,2024-07-02T13:28:30,2024-07-02T16:46:23
FL06945,SK329,AC1018,SkyWays,MSP,JFK,2024-07-02T17:32:23,2024-07-02T21:53:46
FL06946,SK544,AC1018,SkyWays,JFK,MEM,2024-07-02T22:44:46,2024-07-03T04:04:50
FL06947,SK146,AC1018,SkyWays,MEM,IAD,2024-07-03T08:10:55,2024-07-03T11:14:53
FL06948,SK730,AC1018,SkyWays,IAD,JFK,2024-07-03T12:14:53,2024-07-03T14:28:36
FL06949,SK960,AC1018,SkyWays,JFK,MCI,2024-07-03T15:58:36,2024-07-03T18:38:46
FL06950,SK663,AC1018,SkyWays,MCI,ATL,2024-07-03T19:54:46,2024-07-03T22:30:54
FL06951,SK356,AC1018,SkyWays,ATL,BWI,2024-07-03T23:22:54,2024-07-04T04:35:58
FL06952,SK470,AC1018,SkyWays,BWI,BOS,2024-07-04T06:03:58,2024-07-04T09:22:47
FL06953,SK833,AC1018,SkyWays,BOS,SEA,2024-07-04T06:58:38,2024-07-04T12:04:19
FL06954,SK442,AC1018,SkyWays,SEA,LAX,2024-07-04T13:25:19,2024-07-04T15:58:39
FL06955,SK663,AC1018,SkyWays,LAX,PHX,2024-07-04T16:52:39,2024-07-04T20:03:03
FL06956,SK217,AC1018,SkyWays,PHX,IAD,2024-07-05T07:16:16,2024-07-05T09:06:49
FL06957,SK339,AC1018,SkyWays,IAD,IND,2024-07-05T10:03:49,2024-07-05T11:42:18
FL06958,SK786,AC1018,SkyWays,IND,ORD,2024-07-05T13:09:18,2024-07-05T14:32:10
FL06959,SK412,AC1018,SkyWays,ORD,DFW,2024-07-06T07:41:40,2024-07-06T10:19:00
FL06960,SK897,AC1018,SkyWays,DFW,SFO,2024-07-06T11:05:00,2024-07-06T13:31:21
FL06961,SK286,AC1018,SkyWays,SFO,IAH,2024-07-06T14:31:21,2024-07-06T15:54:47
FL06962,SK500,AC1018,SkyWays,IAH,IND,2024-07-06T16:39:47,2024-07-06T21:32:21
FL06963,SK197,AC1018,SkyWays,IND,SEA,2024-07-06T22:25:21,2024-07-07T03:11:42
FL06964,SK754,AC1018,SkyWays,SEA,MIA,2024-07-07T06:53:29,2024-07-07T12:14:14
FL06965,SK639,AC1018,SkyWays,MIA,PDX,2024-07-07T13:30:14,2024-07-07T18:16:31
FL06966,SK610,AC1018,SkyWays,PDX,IND,2024-07-07T19:44:31,2024-07-07T23:05:05
FL06967,SK733,AC1018,SkyWays,IND,DFW,2024-07-08T00:03:05,2024-07-08T04:46:27
FL06968,SK633,AC1018,SkyWays,DFW,BWI,2024-07-08T06:06:27,2024-07-08T11:09:18
FL06969,SK684,AC1018,SkyWays,BWI,BOS,2024-07-08T08:16:29,2024-07-08T09:32:17
FL06970,SK841,AC1018,SkyWays,BOS,ORD,2024-07-08T11:01:17,2024-07-08T12:46:17
FL06971,SK215,AC1018,SkyWays,ORD,JFK,2024-07-08T14:06:17,2024-07-08T16:13:05
FL06972,SK320,AC1018,SkyWays,JFK,PDX,2024-07-08T17:12:05,2024-07-08T19:42:34
FL06973,SK409,AC1018,SkyWays,PDX,SFO,2024-07-08T20:40:34,2024-07-08T22:15:36
FL06974,SK888,AC1018,SkyWays,SFO,LAX,2024-07-09T08:55:51,2024-07-09T11:08:04
FL06975,SK745,AC1018,SkyWays,LAX,SLC,2024-07-09T11:57:04,2024-07-09T13:47:08
FL06976,SK892,AC1018,SkyWays,SLC,SJC,2024-07-09T14:37:08,2024-07-09T19:51:16
FL06977,SK285,AC1018,SkyWays,SJC,LAX,2024-07-09T20:51:16,2024-07-09T23:29:23
FL06978,SK626,AC1018,SkyWays,LAX,DEN,2024-07-10T00:37:23,2024-07-10T03:04:46
FL06979,SK802,AC1018,SkyWays,DEN,JFK,2024-07-10T04:14:46,2024-07-10T05:46:26
FL06980,SK651,AC1018,SkyWays,JFK,ORD,2024-07-10T08:41:35,2024-07-10T11:36:00
FL06981,SK411,AC1018,SkyWays,ORD,SFO,2024-07-10T13:03:00,2024-07-10T14:46:04
FL06982,SK760,AC1018,SkyWays,SFO,HNL,2024-07-10T16:05:04,2024-07-10T18:54:14
FL06983,SK434,AC1018,SkyWays,HNL,JFK,2024-07-10T20:00:14,2024-07-10T23:23:26
FL06984,SK510,AC1018,SkyWays,JFK,IND,2024-07-11T00:09:26,2024-07-11T02:02:00
FL06985,SK426,AC1018,SkyWays,IND,DEN,2024-07-11T03:09:00,2024-07-11T04:34:16
FL06986,SK213,AC1018,SkyWays,DEN,MIA,2024-07-11T06:44:36,2024-07-11T08:40:09
FL06987,SK809,AC1018,SkyWays,MIA,ORD,2024-07-11T10:05:09,2024-07-11T15:30:51
FL06988,SK494,AC1018,SkyWays,ORD,LAX,2024-07-11T16:17:51,2024-07-11T19:10:55
FL06989,SK734,AC1018,SkyWays,LAX,PHX,2024-07-12T06:37:45,2024-07-12T10:59:50
FL06990,SK829,AC1018,SkyWays,PHX,BWI,2024-07-12T11:48:50,2024-07-12T15:26:33
FL06991,SK162,AC1018,SkyWays,BWI,SEA,2024-07-12T16:32:33,2024-07-12T21:53:13
FL06992,SK765,AC1018,SkyWays,SEA,PIT,2024-07-12T23:18:13,2024-07-13T04:35:31
FL06993,SK281,AC1018,SkyWays,PIT,BOS,2024-07-13T05:57:31,2024-07-13T07:26:33
FL06994,SK781,AC1018,SkyWays,BOS,ORD,2024-07-13T08:28:33,2024-07-13T12:35:25
FL06995,SK500,AC1018,SkyWays,ORD,STL,2024-07-13T07:00:36,2024-07-13T11:04:17
FL06996,SK326,AC1018,SkyWays,STL,SAN,2024-07-13T12:03:17,2024-07-13T14:46:13
FL06997,SK894,AC1018,SkyWays,SAN,JFK,2024-07-13T15:31:13,2024-07-13T19:33:17
FL06998,SK487,AC1018,SkyWays,JFK,LAX,2024-07-14T06:36:29,2024-07-14T11:20:46
FL06999,SK904,AC1018,SkyWays,LAX,IAH,2024-07-14T12:37:46,2024-07-14T16:05:42
FL07000,SK302,AC1018,SkyWays,IAH,LAX,2024-07-14T16:54:42,2024-07-14T20:34:38
FL07001,SK946,AC1018,SkyWays,LAX,BOS,2024-07-14T21:45:38,2024-07-15T01:11:56
FL07002,SK883,AC1018,SkyWays,BOS,PDX,2024-07-15T06:20:13,2024-07-15T07:38:15
FL07003,SK698,AC1018,SkyWays,PDX,LAX,2024-07-15T09:03:15,2024-07-15T12:29:45
FL07004,SK114,AC1018,SkyWays,LAX,SAN,2024-07-15T13:40:45,2024-07-15T15:33:49
FL07005,SK993,AC1018,SkyWays,SAN,BOS,2024-07-15T17:00:49,2024-07-15T18:43:53
FL07006,SK815,AC1018,SkyWays,BOS,MIA,2024-07-16T08:06:02,2024-07-16T12:35:18
FL07007,SK704,AC1018,SkyWays,MIA,ORD,2024-07-16T13:27:18,2024-07-16T14:36:15
FL07008,SK800,AC1018,SkyWays,ORD,SJC,2024-07-16T15:21:15,2024-07-16T16:44:24
FL07009,SK302,AC1018,SkyWays,SJC,PIT,2024-07-16T17:46:24,2024-07-16T21:56:09
FL07010,SK340,AC1018,SkyWays,PIT,ORD,2024-07-16T23:25:09,2024-07-17T02:17:15
FL07011,SK846,AC1018,SkyWays,ORD,MIA,2024-07-17T07:47:23,2024-07-17T09:31:42
FL07012,SK101,AC1018,SkyWays,MIA,MSY,2024-07-17T10:36:42,2024-07-17T15:35:31
FL07013,SK622,AC1018,SkyWays,MSY,DFW,2024-07-17T16:37:31,2024-07-17T19:19:17
FL07014,SK386,AC1018,SkyWays,DFW,ABQ,2024-07-17T20:38:17,2024-07-18T00:12:57
FL07015,SK506,AC1018,SkyWays,ABQ,SEA,2024-07-18T07:10:36,2024-07-18T12:02:42
FL07016,SK749,AC1018,SkyWays,SEA,JFK,2024-07-18T12:59:42,2024-07-18T14:07:01
FL07017,SK756,AC1018,SkyWays,JFK,BOS,2024-07-18T15:07:01,2024-07-18T18:16:53
FL07018,SK233,AC1018,SkyWays,BOS,DFW,2024-07-19T08:39:18,2024-07-19T10:28:27
FL07019,SK586,AC1018,SkyWays,DFW,MSY,2024-07-19T11:28:27,2024-07-19T15:35:56
FL07020,SK297,AC1018,SkyWays,MSY,DEN,2024-07-19T16:20:56,2024-07-19T20:39:37
FL07021,SK682,AC1018,SkyWays,DEN,ATL,2024-07-19T21:46:37,2024-07-19T23:13:03
FL07022,SK191,AC1018,SkyWays,ATL,ABQ,2024-07-20T00:25:03,2024-07-20T04:18:53
FL07023,SK757,AC1018,SkyWays,ABQ,SJC,2024-07-20T05:23:53,2024-07-20T09:59:46
FL07024,SK476,AC1018,SkyWays,SJC,DCA,2024-07-20T07:54:21,2024-07-20T10:47:18
FL07025,SK715,AC1018,SkyWays,DCA,MIA,2024-07-20T11:41:18,2024-07-20T17:09:18
FL07026,SK629,AC1018,SkyWays,MIA,PIT,2024-07-20T17:54:18,2024-07-20T20:10:24
FL07027,SK158,AC1018,SkyWays,PIT,SEA,2024-07-20T21:14:24,2024-07-20T23:26:24
FL07028,SK761,AC1018,SkyWays,SEA,IND,2024-07-21T06:08:30,2024-07-21T09:16:35
FL07029,SK613,AC1018,SkyWays,IND,ABQ,2024-07-21T10:05:35,2024-07-21T13:12:07
FL07030,SK868,AC1018,SkyWays,ABQ,MCI,2024-07-21T14:36:07,2024-07-21T15:36:13
FL07031,SK998,AC1018,SkyWays,MCI,BOS,2024-07-21T17:00:13,2024-07-21T18:24:05
FL07032,SK479,AC1018,SkyWays,BOS,DEN,2024-07-22T07:49:08,2024-07-22T09:27:37
FL07033,SK598,AC1018,SkyWays,DEN,SEA,2024-07-22T10:14:37,2024-07-22T12:45:42
FL07034,SK462,AC1018,SkyWays,SEA,RDU,2024-07-22T13:36:42,2024-07-22T17:07:51
FL07035,SK618,AC1018,SkyWays,RDU,MKE,2024-07-22T18:05:51,2024-07-22T23:02:38
FL07036,SK415,AC1018,SkyWays,MKE,SEA,2024-07-23T06:35:20,2024-07-23T07:50:31
FL07037,SK981,AC1018,SkyWays,SEA,BOS,2024-07-23T08:53:31,2024-07-23T13:06:42
FL07038,SK368,AC1018,SkyWays,BOS,LAX,2024-07-23T13:59:42,2024-07-23T15:47:20
FL07039,SK131,AC1018,SkyWays,LAX,PHX,2024-07-24T07:21:39,2024-07-24T11:00:17
FL07040,SK273,AC1018,SkyWays,PHX,BNA,2024-07-24T12:14:17,2024-07-24T15:51:52
FL07041,SK989,AC1018,SkyWays,BNA,SFO,2024-07-24T16:46:52,2024-07-24T20:18:31
FL07042,SK592,AC1018,SkyWays,SFO,HNL,2024-07-24T21:33:31,2024-07-25T02:57:43
FL07043,SK791,AC1018,SkyWays,HNL,RDU,2024-07-25T08:35:51,2024-07-25T13:48:02
FL07044,SK460,AC1018,SkyWays,RDU,PHX,2024-07-25T15:17:02,2024-07-25T19:05:37
FL07045,SK407,AC1018,SkyWays,PHX,PHL,2024-07-25T19:55:37,2024-07-25T23:40:21
FL07046,SK760,AC1018,SkyWays,PHL,ATL,2024-07-26T00:50:21,2024-07-26T05:46:51
FL07047,SK101,AC1018,SkyWays,ATL,SLC,2024-07-26T06:54:51,2024-07-26T08:08:24
FL07048,SK578,AC1018,SkyWays,SLC,SEA,2024-07-26T09:32:24,2024-07-26T11:49:55
FL07049,SK898,AC1018,SkyWays,SEA,ABQ,2024-07-26T06:39:08,2024-07-26T11:08:59
FL07050,SK191,AC1018,SkyWays,ABQ,DFW,2024-07-26T12:30:59,2024-07-26T14:27:48
FL07051,SK696,AC1018,SkyWays,DFW,BOS,2024-07-26T15:56:48,2024-07-26T18:01:40
FL07052,SK807,AC1018,SkyWays,BOS,MSP,2024-07-26T19:06:40,2024-07-27T00:00:45
FL07053,SK837,AC1018,SkyWays,MSP,IND,2024-07-27T01:00:45,2024-07-27T03:42:22
FL07054,SK688,AC1018,SkyWays,IND,PHX,2024-07-27T04:41:22,2024-07-27T08:44:21
FL07055,SK196,AC1018,SkyWays,PHX,ATL,2024-07-27T08:39:53,2024-07-27T10:23:10
FL07056,SK165,AC1018,SkyWays,ATL,SFO,2024-07-27T11:48:10,2024-07-27T14:01:36
FL07057,SK638,AC1018,SkyWays,SFO,DFW,2024-07-27T15:30:36,2024-07-27T20:33:14
FL07058,SK474,AC1018,SkyWays,DFW,SAN,2024-07-28T07:21:50,2024-07-28T09:46:18
FL07059,SK471,AC1018,SkyWays,SAN,MIA,2024-07-28T10:32:18,2024-07-28T14:49:04
FL07060,SK127,AC1018,SkyWays,MIA,BOS,2024-07-28T15:59:04,2024-07-28T18:54:26
FL07061,SK899,AC1018,SkyWays,BOS,MKE,2024-07-29T08:48:04,2024-07-29T12:22:40
FL07062,SK673,AC1018,SkyWays,MKE,BNA,2024-07-29T13:12:40,2024-07-29T17:02:46
FL07063,SK653,AC1018,SkyWays,BNA,SFO,2024-07-29T18:21:46,2024-07-29T21:21:48
FL07064,SK192,AC1018,SkyWays,SFO,DTW,2024-07-29T22:10:48,2024-07-30T03:01:59
FL07065,SK963,AC1018,SkyWays,DTW,JFK,2024-07-30T04:17:59,2024-07-30T06:45:51
FL07066,SK932,AC1018,SkyWays,JFK,DTW,2024-07-30T07:54:51,2024-07-30T09:23:38
FL07067,SK999,AC1018,SkyWays,DTW,SEA,2024-07-30T07:44:13,2024-07-30T11:16:58
FL07068,SK194,AC1018,SkyWays,SEA,SFO,2024-07-30T12:09:58,2024-07-30T14:21:58
FL07069,SK979,AC1018,SkyWays,SFO,DTW,2024-07-30T15:14:58,2024-07-30T17:50:52
FL07070,SK457,AC1018,SkyWays,DTW,JFK,2024-07-30T19:15:52,2024-07-30T23:14:29
FL07071,SK211,AC1018,SkyWays,JFK,ATL,2024-07-31T00:20:29,2024-07-31T02:43:58
FL07072,SK528,AC1018,SkyWays,ATL,MSY,2024-07-31T03:43:58,2024-07-31T07:49:52
FL07073,SK738,AC1018,SkyWays,MSY,PHX,2024-07-31T07:40:30,2024-07-31T11:18:45
FL07074,SK847,AC1018,SkyWays,PHX,SFO,2024-07-31T12:15:45,2024-07-31T17:14:22
FL07075,SK543,AC1018,SkyWays,SFO,DTW,2024-07-31T18:07:22,2024-07-31T22:50:55
FL07076,SK123,AC1018,SkyWays,DTW,SFO,2024-08-01T06:38:11,2024-08-01T08:11:15
FL07077,SK679,AC1018,SkyWays,SFO,SLC,2024-08-01T09:28:15,2024-08-01T12:36:41
FL07078,SK641,AC1018,SkyWays,SLC,TPA,2024-08-01T13:41:41,2024-08-01T15:10:02
FL07079,SK820,AC1018,SkyWays,TPA,IAH,2024-08-01T16:21:02,2024-08-01T18:18:46
FL07080,SK228,AC1018,SkyWays,IAH,HNL,2024-08-02T06:03:08,2024-08-02T08:59:15
FL07081,SK503,AC1018,SkyWays,HNL,DEN,2024-08-02T09:47:15,2024-08-02T11:07:45
FL07082,SK161,AC1018,SkyWays,DEN,CLE,2024-08-02T12:00:45,2024-08-02T15:55:52
FL07083,SK682,AC1018,SkyWays,CLE,MIA,2024-08-02T16:49:52,2024-08-02T21:49:13
FL07084,SK384,AC1018,SkyWays,MIA,ATL,2024-08-02T23:10:13,2024-08-03T03:16:56
FL07085,SK223,AC1018,SkyWays,ATL,JFK,2024-08-03T04:41:56,2024-08-03T09:48:24
FL07086,SK916,AC1018,SkyWays,JFK,DFW,2024-08-03T07:09:18,2024-08-03T12:16:20
FL07087,SK761,AC1018,SkyWays,DFW,BWI,2024-08-03T13:15:20,2024-08-03T17:25:46
FL07088,SK476,AC1018,SkyWays,BWI,JFK,2024-08-03T18:26:46,2024-08-03T22:23:31
FL07089,SK858,AC1018,SkyWays,JFK,LAX,2024-08-03T23:10:31,2024-08-04T00:55:02
FL07090,SK454,AC1018,SkyWays,LAX,DTW,2024-08-04T06:40:10,2024-08-04T11:57:31
FL07091,SK160,AC1018,SkyWays,DTW,ATL,2024-08-04T12:55:31,2024-08-04T16:03:46
FL07092,SK709,AC1018,SkyWays,ATL,BOS,2024-08-04T17:32:46,2024-08-04T20:18:58
FL07093,SK967,AC1018,SkyWays,BOS,DEN,2024-08-05T08:46:47,2024-08-05T09:58:44
FL07094,SK391,AC1018,SkyWays,DEN,IAD,2024-08-05T11:07:44,2024-08-05T13:13:48
FL07095,SK406,AC1018,SkyWays,IAD,ATL,2024-08-05T14:27:48,2024-08-05T17:01:27
FL07096,SK835,AC1018,SkyWays,ATL,DFW,2024-08-06T07:52:35,2024-08-06T11:56:13
FL07097,SK167,AC1018,SkyWays,DFW,JFK,2024-08-06T13:16:13,2024-08-06T15:04:21
FL07098,SK885,AC1018,SkyWays,JFK,DEN,2024-08-06T16:25:21,2024-08-06T21:54:02
FL07099,SK568,AC1018,SkyWays,DEN,LAX,2024-08-06T22:42:02,2024-08-07T01:19:09
FL07100,SK529,AC1018,SkyWays,LAX,ORD,2024-08-07T07:21:55,2024-08-07T08:59:14
FL07101,SK769,AC1018,SkyWays,ORD,MIA,2024-08-07T09:45:14,2024-08-07T15:09:30
FL07102,SK633,AC1018,SkyWays,MIA,BOS,2024-08-07T15:54:30,2024-08-07T20:55:35
FL07103,SK676,AC1018,SkyWays,BOS,MEM,2024-08-07T22:25:35,2024-08-07T23:28:04
FL07104,SK803,AC1018,SkyWays,MEM,ABQ,2024-08-08T07:35:18,2024-08-08T10:45:43
FL07105,SK552,AC1018,SkyWays,ABQ,TPA,2024-08-08T12:09:43,2024-08-08T16:14:43
FL07106,SK464,AC1018,SkyWays,TPA,BOS,2024-08-08T17:10:43,2024-08-08T20:35:59
FL07107,SK720,AC1018,SkyWays,BOS,DFW,2024-08-08T21:26:59,2024-08-09T01:07:54
FL07108,SK582,AC1018,SkyWays,DFW,CLE,2024-08-09T06:32:18,2024-08-09T10:08:25
FL07109,SK398,AC1018,SkyWays,CLE,ATL,2024-08-09T10:54:25,2024-08-09T12:12:29
FL07110,SK642,AC1018,SkyWays,ATL,SEA,2024-08-09T13:41:29,2024-08-09T16:31:31
FL07111,SK795,AC1018,SkyWays,SEA,SLC,2024-08-10T06:32:06,2024-08-10T10:16:40
FL07112,SK371,AC1018,SkyWays,SLC,JFK,2024-08-10T11:08:40,2024-08-10T14:13:50
FL07113,SK874,AC1018,SkyWays,JFK,MCI,2024-08-10T15:32:50,2024-08-10T17:04:03
FL07114,SK938,AC1018,SkyWays,MCI,BOS,2024-08-10T18:28:03,2024-08-10T21:18:37
FL07115,SK595,AC1018,SkyWays,BOS,ORD,2024-08-11T08:08:50,2024-08-11T09:38:54
FL07116,SK447,AC1018,SkyWays,ORD,LAX,2024-08-11T10:25:54,2024-08-11T15:50:43
FL07117,SK886,AC1018,SkyWays,LAX,JFK,2024-08-11T16:53:43,2024-08-11T20:58:55
FL07118,SK162,AC1018,SkyWays,JFK,MIA,2024-08-12T07:50:16,2024-08-12T11:27:49
FL07119,SK117,AC1018,SkyWays,MIA,JFK,2024-08-12T12:41:49,2024-08-12T15:06:34
FL07120,SK184,AC1018,SkyWays,JFK,SAN,2024-08-12T15:59:34,2024-08-12T19:00:12
FL07121,SK303,AC1018,SkyWays,SAN,MIA,2024-08-12T20:22:12,2024-08-12T23:46:52
FL07122,SK359,AC1018,SkyWays,MIA,SFO,2024-08-13T00:42:52,2024-08-13T04:27:57
