reading_id,sensor_id,ts,value
AC1009-S01-SN01-R00073,AC1009-S01-SN01,2024-07-04T00:00:00,635.28759
AC1009-S01-SN01-R00077,AC1009-S01-SN01,2024-07-04T04:00:00,635.39125
AC1009-S01-SN01-R00081,AC1009-S01-SN01,2024-07-04T08:00:00,634.76418
AC1009-S01-SN01-R00085,AC1009-S01-SN01,2024-07-04T12:00:00,635.40468
AC1009-S01-SN01-R00089,AC1009-S01-SN01,2024-07-04T16:00:00,636.12116
AC1009-S01-SN01-R00093,AC1009-S01-SN01,2024-07-04T20:00:00,632.56639
AC1009-S01-SN01-R00097,AC1009-S01-SN01,2024-07-05T00:00:00,635.66465
AC1009-S01-SN01-R00101,AC1009-S01-SN01,2024-07-05T04:00:00,640.0862
AC1009-S01-SN01-R00105,AC1009-S01-SN01,2024-07-05T08:00:00,637.51109
AC1009-S01-SN01-R00109,AC1009-S01-SN01,2024-07-05T12:00:00,633.57708
AC1009-S01-SN01-R00113,AC1009-S01-SN01,2024-07-05T16:00:00,640.60202
AC1009-S01-SN01-R00117,AC1009-S01-SN01,2024-07-05T20:00:00,636.03558
AC1009-S01-SN01-R00121,AC1009-S01-SN01,2024-07-06T00:00:00,632.03408
AC1009-S01-SN01-R00125,AC1009-S01-SN01,2024-07-06T04:00:00,633.05371
AC1009-S01-SN01-R00129,AC1009-S01-SN01,2024-07-06T08:00:00,636.10704
AC1009-S01-SN01-R00133,AC1009-S01-SN01,2024-07-06T12:00:00,637.95382
AC1009-S01-SN01-R00137,AC1009-S01-SN01,2024-07-06T16:00:00,634.96351
AC1009-S01-SN01-R00141,AC1009-S01-SN01,2024-07-06T20:00:00,633.07619
AC1009-S01-SN01-R00145,AC1009-S01-SN01,2024-07-07T00:00:00,633.18488
AC1009-S01-SN01-R00149,AC1009-S01-SN01,2024-07-07T04:00:00,635.29557
AC1009-S01-SN01-R00153,AC1009-S01-SN01,2024-07-07T08:00:00,633.13738
AC1009-S01-SN01-R00157,AC1009-S01-SN01,2024-07-07T12:00:00,637.26609
AC1009-S01-SN01-R00161,AC1009-S01-SN01,2024-07-07T16:00:00,636.4276
AC1009-S01-SN01-R00165,AC1009-S01-SN01,2024-07-07T20:00:00,635.31605
AC1009-S01-SN01-R00169,AC1009-S01-SN01,2024-07-08T00:00:00,632.92536
AC1009-S01-SN01-R00173,AC1009-S01-SN01,2024-07-08T04:00:00,632.35797
AC1009-S01-SN01-R00177,AC1009-S01-SN01,2024-07-08T08:00:00,632.34151
AC1009-S01-SN01-R00181,AC1009-S01-SN01,2024-07-08T12:00:00,634.34281
AC1009-S01-SN01-R00185,AC1009-S01-SN01,2024-07-08T16:00:00,632.81807
AC1009-S01-SN01-R00189,AC1009-S01-SN01,2024-07-08T20:00:00,624.68011
AC1009-S01-SN01-R00193,AC1009-S01-SN01,2024-07-09T00:00:00,640.49266
AC1009-S01-SN01-R00197,AC1009-S01-SN01,2024-07-09T04:00:00,631.90343
AC1009-S01-SN01-R00201,AC1009-S01-SN01,2024-07-09T08:00:00,631.34435
AC1009-S01-SN01-R00205,AC1009-S01-SN01,2024-07-09T12:00:00,636.95631
AC1009-S01-SN01-R00209,AC1009-S01-SN01,2024-07-09T16:00:00,630.84359
AC1009-S01-SN01-R00213,AC1009-S01-SN01,2024-07-09T20:00:00,636.66519
AC1009-S01-SN01-R00217,AC1009-S01-SN01,2024-07-10T00:00:00,690.47149
AC1009-S01-SN01-R00221,AC1009-S01-SN01,2024-07-10T04:00:00,637.46105
AC1009-S01-SN01-R00225,AC1009-S01-SN01,2024-07-10T08:00:00,636.29694
AC1009-S01-SN01-R00229,AC1009-S01-SN01,2024-07-10T12:00:00,636.84484
AC1009-S01-SN01-R00233,AC1009-S01-SN01,2024-07-10T16:00:00,637.90952
AC1009-S01-SN01-R00237,AC1009-S01-SN01,2024-07-10T20:00:00,641.05664
AC1009-S01-SN01-R00241,AC1009-S01-SN01,2024-07-11T00:00:00,638.62003
AC1009-S01-SN01-R00245,AC1009-S01-SN01,2024-07-11T04:00:00,636.03874
AC1009-S01-SN01-R00249,AC1009-S01-SN01,2024-07-11T08:00:00,633.54775
AC1009-S01-SN01-R00253,AC1009-S01-SN01,2024-07-11T12:00:00,637.41918
AC1009-S01-SN01-R00257,AC1009-S01-SN01,2024-07-11T16:00:00,635.2531
AC1009-S01-SN01-R00261,AC1009-S01-SN01,2024-07-11T20:00:00,636.29637
AC1009-S01-SN01-R00265,AC1009-S01-SN01,2024-07-12T00:00:00,641.40358
AC1009-S01-SN01-R00269,AC1009-S01-SN01,2024-07-12T04:00:00,639.7378
AC1009-S01-SN01-R00273,AC1009-S01-SN01,2024-07-12T08:00:00,641.34754
AC1009-S01-SN01-R00277,AC1009-S01-SN01,2024-07-12T12:00:00,634.53815
AC1009-S01-SN01-R00281,AC1009-S01-SN01,2024-07-12T16:00:00,640.20284
AC1009-S01-SN01-R00285,AC1009-S01-SN01,2024-07-12T20:00:00,637.76503
AC1009-S01-SN01-R00289,AC1009-S01-SN01,2024-07-13T00:00:00,639.23856
AC1009-S01-SN01-R00293,AC1009-S01-SN01,2024-07-13T04:00:00,634.39722
AC1009-S01-SN01-R00297,AC1009-S01-SN01,2024-07-13T08:00:00,633.45153
AC1009-S01-SN01-R00301,AC1009-S01-SN01,2024-07-13T12:00:00,636.93096
AC1009-S01-SN01-R00305,AC1009-S01-SN01,2024-07-13T16:00:00,634.03452
AC1009-S01-SN01-R00309,AC1009-S01-SN01,2024-07-13T20:00:00,635.03071
AC1009-S01-SN01-R00313,AC1009-S01-SN01,2024-07-14T00:00:00,633.85876
AC1009-S01-SN01-R00317,AC1009-S01-SN01,2024-07-14T04:00:00,631.70689
AC1009-S01-SN01-R00321,AC1009-S01-SN01,2024-07-14T08:00:00,637.61035
AC1009-S01-SN01-R00325,AC1009-S01-SN01,2024-07-14T12:00:00,635.10988
AC1009-S01-SN01-R00329,AC1009-S01-SN01,2024-07-14T16:00:00,636.07558
AC1009-S01-SN01-R00333,AC1009-S01-SN01,2024-07-14T20:00:00,631.50052
AC1009-S01-SN01-R00337,AC1009-S01-SN01,2024-07-15T00:00:00,633.8673
AC1009-S01-SN01-R00341,AC1009-S01-SN01,2024-07-15T04:00:00,634.75722
AC1009-S01-SN01-R00345,AC1009-S01-SN01,2024-07-15T08:00:00,637.75509
AC1009-S01-SN01-R00349,AC1009-S01-SN01,2024-07-15T12:00:00,636.78888
AC1009-S01-SN01-R00353,AC1009-S01-SN01,2024-07-15T16:00:00,635.48205
AC1009-S01-SN01-R00357,AC1009-S01-SN01,2024-07-15T20:00:00,637.97658
AC1009-S01-SN01-R00361,AC1009-S01-SN01,2024-07-16T00:00:00,633.28505
AC1009-S01-SN01-R00365,AC1009-S01-SN01,2024-07-16T04:00:00,632.57011
AC1009-S01-SN01-R00369,AC1009-S01-SN01,2024-07-16T08:00:00,639.56076
AC1009-S01-SN01-R00373,AC1009-S01-SN01,2024-07-16T12:00:00,634.24986
AC1009-S01-SN01-R00377,AC1009-S01-SN01,2024-07-16T16:00:00,638.31417
AC1009-S01-SN01-R00381,AC1009-S01-SN01,2024-07-16T20:00:00,635.61956
AC1009-S01-SN01-R00385,AC1009-S01-SN01,2024-07-17T00:00:00,635.66415
AC1009-S01-SN01-R00389,AC1009-S01-SN01,2024-07-17T04:00:00,637.83312
AC1009-S01-SN01-R00393,AC1009-S01-SN01,2024-07-17T08:00:00,634.29775
AC1009-S01-SN01-R00397,AC1009-S01-SN01,2024-07-17T12:00:00,637.05774
AC1009-S01-SN01-R00401,AC1009-S01-SN01,2024-07-17T16:00:00,637.79528
AC1009-S01-SN01-R00405,AC1009-S01-SN01,2024-07-17T20:00:00,633.86106
AC1009-S01-SN01-R00409,AC1009-S01-SN01,2024-07-18T00:00:00,635.73574
AC1009-S01-SN01-R00413,AC1009-S01-SN01,2024-07-18T04:00:00,639.94525
AC1009-S01-SN01-R00417,AC1009-S01-SN01,2024-07-18T08:00:00,640.96868
AC1009-S01-SN01-R00421,AC1009-S01-SN01,2024-07-18T12:00:00,637.30459
AC1009-S01-SN01-R00425,AC1009-S01-SN01,2024-07-18T16:00:00,634.12786
AC1009-S01-SN01-R00429,AC1009-S01-SN01,2024-07-18T20:00:00,632.44179
AC1009-S01-SN01-R00433,AC1009-S01-SN01,2024-07-19T00:00:00,634.18411
AC1009-S01-SN01-R00437,AC1009-S01-SN01,2024-07-19T04:00:00,637.63427
AC1009-S01-SN01-R00441,AC1009-S01-SN01,2024-07-19T08:00:00,635.55846
AC1009-S01-SN01-R00445,AC1009-S01-SN01,2024-07-19T12:00:00,638.85213
AC1009-S01-SN01-R00449,AC1009-S01-SN01,2024-07-19T16:00:00,641.81439
AC1009-S01-SN01-R00453,AC1009-S01-SN01,2024-07-19T20:00:00,638.5128
AC1009-S01-SN01-R00457,AC1009-S01-SN01,2024-07-20T00:00:00,637.23522
AC1009-S01-SN01-R00461,AC1009-S01-SN01,2024-07-20T04:00:00,640.97137
AC1009-S01-SN01-R00465,AC1009-S01-SN01,2024-07-20T08:00:00,640.11126
AC1009-S01-SN01-R00469,AC1009-S01-SN01,2024-07-20T12:00:00,639.47749
AC1009-S01-SN01-R00473,AC1009-S01-SN01,2024-07-20T16:00:00,642.06985
AC1009-S01-SN01-R00477,AC1009-S01-SN01,2024-07-20T20:00:00,637.72145
AC1009-S01-SN01-R00481,AC1009-S01-SN01,2024-07-21T00:00:00,640.83781
AC1009-S01-SN01-R00485,AC1009-S01-SN01,2024-07-21T04:00:00,632.93234
AC1009-S01-SN01-R00489,AC1009-S01-SN01,2024-07-21T08:00:00,636.89756
AC1009-S01-SN01-R00493,AC1009-S01-SN01,2024-07-21T12:00:00,640.02373
AC1009-S01-SN01-R00497,AC1009-S01-SN01,2024-07-21T16:00:00,630.58884
AC1009-S01-SN01-R00501,AC1009-S01-SN01,2024-07-21T20:00:00,639.47467
AC1009-S01-SN01-R00505,AC1009-S01-SN01,2024-07-22T00:00:00,636.85294
AC1009-S01-SN01-R00509,AC1009-S01-SN01,2024-07-22T04:00:00,638.01564
AC1009-S01-SN01-R00513,AC1009-S01-SN01,2024-07-22T08:00:00,638.9588
AC1009-S01-SN01-R00517,AC1009-S01-SN01,2024-07-22T12:00:00,637.26608
AC1009-S01-SN01-R00521,AC1009-S01-SN01,2024-07-22T16:00:00,643.29525
AC1009-S01-SN01-R00525,AC1009-S01-SN01,2024-07-22T20:00:00,640.68286
AC1009-S01-SN01-R00529,AC1009-S01-SN01,2024-07-23T00:00:00,639.20284
AC1009-S01-SN01-R00533,AC1009-S01-SN01,2024-07-23T04:00:00,638.25846
AC1009-S01-SN01-R00537,AC1009-S01-SN01,2024-07-23T08:00:00,636.42842
AC1009-S01-SN01-R00541,AC1009-S01-SN01,2024-07-23T12:00:00,642.53693
AC1009-S01-SN01-R00545,AC1009-S01-SN01,2024-07-23T16:00:00,634.80898
AC1009-S01-SN01-R00549,AC1009-S01-SN01,2024-07-23T20:00:00,638.55983
AC1009-S01-SN01-R00553,AC1009-S01-SN01,2024-07-24T00:00:00,639.7694
AC1009-S01-SN01-R00557,AC1009-S01-SN01,2024-07-24T04:00:00,638.31766
AC1009-S01-SN01-R00561,AC1009-S01-SN01,2024-07-24T08:00:00,645.86478
AC1009-S01-SN01-R00565,AC1009-S01-SN01,2024-07-24T12:00:00,637.51219
AC1009-S01-SN01-R00569,AC1009-S01-SN01,2024-07-24T16:00:00,634.60745
AC1009-S01-SN01-R00573,AC1009-S01-SN01,2024-07-24T20:00:00,634.66625
AC1009-S01-SN01-R00577,AC1009-S01-SN01,2024-07-25T00:00:00,637.14528
AC1009-S01-SN01-R00581,AC1009-S01-SN01,2024-07-25T04:00:00,637.99431
AC1009-S01-SN01-R00585,AC1009-S01-SN01,2024-07-25T08:00:00,639.14525
AC1009-S01-SN01-R00589,AC1009-S01-SN01,2024-07-25T12:00:00,638.302
AC1009-S01-SN01-R00593,AC1009-S01-SN01,2024-07-25T16:00:00,640.39774
AC1009-S01-SN01-R00597,AC1009-S01-SN01,2024-07-25T20:00:00,637.36629
AC1009-S01-SN01-R00601,AC1009-S01-SN01,2024-07-26T00:00:00,637.65215
AC1009-S01-SN01-R00605,AC1009-S01-SN01,2024-07-26T04:00:00,635.4844
AC1009-S01-SN01-R00609,AC1009-S01-SN01,2024-07-26T08:00:00,638.05317
AC1009-S01-SN01-R00613,AC1009-S01-SN01,2024-07-26T12:00:00,640.01869
AC1009-S01-SN01-R00617,AC1009-S01-SN01,2024-07-26T16:00:00,641.53429
AC1009-S01-SN01-R00621,AC1009-S01-SN01,2024-07-26T20:00:00,643.17979
AC1009-S01-SN01-R00625,AC1009-S01-SN01,2024-07-27T00:00:00,633.31316
AC1009-S01-SN01-R00629,AC1009-S01-SN01,2024-07-27T04:00:00,637.61753
AC1009-S01-SN01-R00633,AC1009-S01-SN01,2024-07-27T08:00:00,636.71193
AC1009-S01-SN01-R00637,AC1009-S01-SN01,2024-07-27T12:00:00,643.80691
AC1009-S01-SN01-R00641,AC1009-S01-SN01,2024-07-27T16:00:00,640.2877
AC1009-S01-SN01-R00645,AC1009-S01-SN01,2024-07-27T20:00:00,641.83151
AC1009-S01-SN01-R00649,AC1009-S01-SN01,2024-07-28T00:00:00,693.70803
AC1009-S01-SN01-R00653,AC1009-S01-SN01,2024-07-28T04:00:00,636.38413
AC1009-S01-SN01-R00657,AC1009-S01-SN01,2024-07-28T08:00:00,638.74892
AC1009-S01-SN01-R00661,AC1009-S01-SN01,2024-07-28T12:00:00,638.95309
AC1009-S01-SN01-R00665,AC1009-S01-SN01,2024-07-28T16:00:00,638.35653
AC1009-S01-SN01-R00669,AC1009-S01-SN01,2024-07-28T20:00:00,636.05528
AC1009-S01-SN01-R00673,AC1009-S01-SN01,2024-07-29T00:00:00,638.05147
AC1009-S01-SN01-R00677,AC1009-S01-SN01,2024-07-29T04:00:00,642.8219
AC1009-S01-SN01-R00681,AC1009-S01-SN01,2024-07-29T08:00:00,639.08188
AC1009-S01-SN01-R00685,AC1009-S01-SN01,2024-07-29T12:00:00,637.30121
AC1009-S01-SN01-R00689,AC1009-S01-SN01,2024-07-29T16:00:00,639.91125
AC1009-S01-SN01-R00693,AC1009-S01-SN01,2024-07-29T20:00:00,638.76743
AC1009-S01-SN01-R00697,AC1009-S01-SN01,2024-07-30T00:00:00,645.01698
AC1009-S01-SN01-R00701,AC1009-S01-SN01,2024-07-30T04:00:00,636.77087
AC1009-S01-SN01-R00705,AC1009-S01-SN01,2024-07-30T08:00:00,639.78089
AC1009-S01-SN01-R00709,AC1009-S01-SN01,2024-07-30T12:00:00,637.47769
AC1009-S01-SN01-R00713,AC1009-S01-SN01,2024-07-30T16:00:00,639.29917
AC1009-S01-SN01-R00717,AC1009-S01-SN01,2024-07-30T20:00:00,637.08949
AC1009-S01-SN01-R00721,AC1009-S01-SN01,2024-07-31T00:00:00,637.57251
AC1009-S01-SN01-R00725,AC1009-S01-SN01,2024-07-31T04:00:00,637.63989
AC1009-S01-SN01-R00729,AC1009-S01-SN01,2024-07-31T08:00:00,639.31222
AC1009-S01-SN01-R00733,AC1009-S01-SN01,2024-07-31T12:00:00,634.72116
AC1009-S01-SN01-R00737,AC1009-S01-SN01,2024-07-31T16:00:00,635.91586
AC1009-S01-SN01-R00741,AC1009-S01-SN01,2024-07-31T20:00:00,642.07304
AC1009-S01-SN01-R00745,AC1009-S01-SN01,2024-08-01T00:00:00,638.87077
AC1009-S01-SN01-R00749,AC1009-S01-SN01,2024-08-01T04:00:00,640.79464
AC1009-S01-SN01-R00753,AC1009-S01-SN01,2024-08-01T08:00:00,642.12679
AC1009-S01-SN01-R00757,AC1009-S01-SN01,2024-08-01T12:00:00,639.05916
AC1009-S01-SN01-R00761,AC1009-S01-SN01,2024-08-01T16:00:00,641.23688
AC1009-S01-SN01-R00765,AC1009-S01-SN01,2024-08-01T20:00:00,639.85908
AC1009-S01-SN01-R00769,AC1009-S01-SN01,2024-08-02T00:00:00,638.88816
AC1009-S01-SN01-R00773,AC1009-S01-SN01,2024-08-02T04:00:00,639.39955
AC1009-S01-SN01-R00777,AC1009-S01-SN01,2024-08-02T08:00:00,641.20222
AC1009-S01-SN01-R00781,AC1009-S01-SN01,2024-08-02T12:00:00,641.87441
AC1009-S01-SN01-R00785,AC1009-S01-SN01,2024-08-02T16:00:00,634.73738
AC1009-S01-SN01-R00789,AC1009-S01-SN01,2024-08-02T20:00:00,638.1458
AC1009-S01-SN01-R00793,AC1009-S01-SN01,2024-08-03T00:00:00,642.18726
AC1009-S01-SN01-R00797,AC1009-S01-SN01,2024-08-03T04:00:00,640.77385
AC1009-S01-SN01-R00801,AC1009-S01-SN01,2024-08-03T08:00:00,642.67074
AC1009-S01-SN01-R00805,AC1009-S01-SN01,2024-08-03T12:00:00,638.05941
AC1009-S01-SN01-R00809,AC1009-S01-SN01,2024-08-03T16:00:00,639.98118
AC1009-S01-SN01-R00813,AC1009-S01-SN01,2024-08-03T20:00:00,639.37793
AC1009-S01-SN01-R00817,AC1009-S01-SN01,2024-08-04T00:00:00,647.74983
AC1009-S01-SN01-R00821,AC1009-S01-SN01,2024-08-04T04:00:00,642.15629
AC1009-S01-SN01-R00825,AC1009-S01-SN01,2024-08-04T08:00:00,642.29898
AC1009-S01-SN01-R00829,AC1009-S01-SN01,2024-08-04T12:00:00,641.2422
AC1009-S01-SN01-R00833,AC1009-S01-SN01,2024-08-04T16:00:00,641.80782
AC1009-S01-SN01-R00837,AC1009-S01-SN01,2024-08-04T20:00:00,641.77507
AC1009-S01-SN01-R00841,AC1009-S01-SN01,2024-08-05T00:00:00,639.66126
AC1009-S01-SN01-R00845,AC1009-S01-SN01,2024-08-05T04:00:00,637.55866
AC1009-S01-SN01-R00849,AC1009-S01-SN01,2024-08-05T08:00:00,638.27841
AC1009-S01-SN01-R00853,AC1009-S01-SN01,2024-08-05T12:00:00,644.2704
AC1009-S01-SN01-R00857,AC1009-S01-SN01,2024-08-05T16:00:00,643.35204
AC1009-S01-SN01-R00861,AC1009-S01-SN01,2024-08-05T20:00:00,640.39813
AC1009-S01-SN01-R00865,AC1009-S01-SN01,2024-08-06T00:00:00,643.99083
AC1009-S01-SN01-R00869,AC1009-S01-SN01,2024-08-06T04:00:00,641.53529
AC1009-S01-SN01-R00873,AC1009-S01-SN01,2024-08-06T08:00:00,639.16519
AC1009-S01-SN01-R00877,AC1009-S01-SN01,2024-08-06T12:00:00,638.2608
AC1009-S01-SN01-R00881,AC1009-S01-SN01,2024-08-06T16:00:00,642.3278
AC1009-S01-SN01-R00885,AC1009-S01-SN01,2024-08-06T20:00:00,637.73044
AC1009-S01-SN01-R00889,AC1009-S01-SN01,2024-08-07T00:00:00,646.60227
AC1009-S01-SN01-R00893,AC1009-S01-SN01,2024-08-07T04:00:00,641.08351
AC1009-S01-SN01-R00897,AC1009-S01-SN01,2024-08-07T08:00:00,638.51882
AC1009-S01-SN01-R00901,AC1009-S01-SN01,2024-08-07T12:00:00,641.00734
AC1009-S01-SN01-R00905,AC1009-S01-SN01,2024-08-07T16:00:00,643.69404
AC1009-S01-SN01-R00909,AC1009-S01-SN01,2024-08-07T20:00:00,642.08517
AC1009-S01-SN01-R00913,AC1009-S01-SN01,2024-08-08T00:00:00,640.35969
AC1009-S01-SN01-R00917,AC1009-S01-SN01,2024-08-08T04:00:00,635.25916
AC1009-S01-SN01-R00921,AC1009-S01-SN01,2024-08-08T08:00:00,642.9892
AC1009-S01-SN01-R00925,AC1009-S01-SN01,2024-08-08T12:00:00,643.87787
AC1009-S01-SN01-R00929,AC1009-S01-SN01,2024-08-08T16:00:00,644.3816
AC1009-S01-SN01-R00933,AC1009-S01-SN01,2024-08-08T20:00:00,639.05123
AC1009-S01-SN01-R00937,AC1009-S01-SN01,2024-08-09T00:00:00,640.09955
AC1009-S01-SN01-R00941,AC1009-S01-SN01,2024-08-09T04:00:00,643.83537
AC1009-S01-SN01-R00945,AC1009-S01-SN01,2024-08-09T08:00:00,638.85713
AC1009-S01-SN01-R00949,AC1009-S01-SN01,2024-08-09T12:00:00,643.69585
AC1009-S01-SN01-R00953,AC1009-S01-SN01,2024-08-09T16:00:00,637.33777
AC1009-S01-SN01-R00957,AC1009-S01-SN01,2024-08-09T20:00:00,637.17229
AC1009-S01-SN01-R00961,AC1009-S01-SN01,2024-08-10T00:00:00,639.33535
AC1009-S01-SN01-R00965,AC1009-S01-SN01,2024-08-10T04:00:00,642.19887
AC1009-S01-SN01-R00969,AC1009-S01-SN01,2024-08-10T08:00:00,639.92507
AC1009-S01-SN01-R00973,AC1009-S01-SN01,2024-08-10T12:00:00,642.82618
AC1009-S01-SN01-R00977,AC1009-S01-SN01,2024-08-10T16:00:00,633.25446
AC1009-S01-SN01-R00981,AC1009-S01-SN01,2024-08-10T20:00:00,638.25505
AC1009-S01-SN01-R00985,AC1009-S01-SN01,2024-08-11T00:00:00,645.68652
AC1009-S01-SN01-R00989,AC1009-S01-SN01,2024-08-11T04:00:00,643.90275
AC1009-S01-SN01-R00993,AC1009-S01-SN01,2024-08-11T08:00:00,639.8156
AC1009-S01-SN01-R00997,AC1009-S01-SN01,2024-08-11T12:00:00,637.69124
AC1009-S01-SN01-R01001,AC1009-S01-SN01,2024-08-11T16:00:00,643.70235
AC1009-S01-SN01-R01005,AC1009-S01-SN01,2024-08-11T20:00:00,640.76388
AC1009-S01-SN01-R01009,AC1009-S01-SN01,2024-08-12T00:00:00,646.47341
AC1009-S01-SN01-R01013,AC1009-S01-SN01,2024-08-12T04:00:00,642.95544
AC1009-S01-SN01-R01017,AC1009-S01-SN01,2024-08-12T08:00:00,645.54321
AC1009-S01-SN01-R01021,AC1009-S01-SN01,2024-08-12T12:00:00,644.62461
AC1009-S01-SN01-R01025,AC1009-S01-SN01,2024-08-12T16:00:00,639.99035
AC1009-S01-SN01-R01029,AC1009-S01-SN01,2024-08-12T20:00:00,635.8399
AC1009-S01-SN01-R01033,AC1009-S01-SN01,2024-08-13T00:00:00,646.12983
AC1009-S01-SN01-R01037,AC1009-S01-SN01,2024-08-13T04:00:00,645.6544
AC1009-S01-SN01-R01041,AC1009-S01-SN01,2024-08-13T08:00:00,643.03449
AC1009-S01-SN01-R01045,AC1009-S01-SN01,2024-08-13T12:00:00,642.18121
AC1009-S01-SN01-R01049,AC1009-S01-SN01,2024-08-13T16:00:00,644.3132
AC1009-S01-SN01-R01053,AC1009-S01-SN01,2024-08-13T20:00:00,639.69239
AC1009-S01-SN01-R01057,AC1009-S01-SN01,2024-08-14T00:00:00,641.11242
AC1009-S01-SN01-R01061,AC1009-S01-SN01,2024-08-14T04:00:00,644.68836
AC1009-S01-SN01-R01065,AC1009-S01-SN01,2024-08-14T08:00:00,647.87384
AC1009-S01-SN01-R01069,AC1009-S01-SN01,2024-08-14T12:00:00,644.91851
AC1009-S01-SN01-R01073,AC1009-S01-SN01,2024-08-14T16:00:00,645.33813
AC1009-S01-SN01-R01077,AC1009-S01-SN01,2024-08-14T20:00:00,646.52509
AC1009-S01-SN01-R01081,AC1009-S01-SN01,2024-08-15T00:00:00,644.24359
AC1009-S01-SN01-R01085,AC1009-S01-SN01,2024-08-15T04:00:00,640.95509
AC1009-S01-SN01-R01089,AC1009-S01-SN01,2024-08-15T08:00:00,646.64221
AC1009-S01-SN01-R01093,AC1009-S01-SN01,2024-08-15T12:00:00,646.1112
AC1009-S01-SN01-R01097,AC1009-S01-SN01,2024-08-15T16:00:00,641.93675
AC1009-S01-SN01-R01101,AC1009-S01-SN01,2024-08-15T20:00:00,641.35164
AC1009-S01-SN01-R01105,AC1009-S01-SN01,2024-08-16T00:00:00,649.02731
AC1009-S01-SN01-R01109,AC1009-S01-SN01,2024-08-16T04:00:00,642.94608
AC1009-S01-SN01-R01113,AC1009-S01-SN01,2024-08-16T08:00:00,637.14442
AC1009-S01-SN01-R01117,AC1009-S01-SN01,2024-08-16T12:00:00,639.02025
AC1009-S01-SN01-R01121,AC1009-S01-SN01,2024-08-16T16:00:00,646.90792
AC1009-S01-SN01-R01125,AC1009-S01-SN01,2024-08-16T20:00:00,646.67847
AC1009-S01-SN01-R01129,AC1009-S01-SN01,2024-08-17T00:00:00,645.23759
AC1009-S01-SN01-R01133,AC1009-S01-SN01,2024-08-17T04:00:00,647.38557
AC1009-S01-SN01-R01137,AC1009-S01-SN01,2024-08-17T08:00:00,643.3943
AC1009-S01-SN01-R01141,AC1009-S01-SN01,2024-08-17T12:00:00,643.78015
AC1009-S01-SN01-R01145,AC1009-S01-SN01,2024-08-17T16:00:00,648.04699
AC1009-S01-SN01-R01149,AC1009-S01-SN01,2024-08-17T20:00:00,642.70695
AC1009-S01-SN01-R01153,AC1009-S01-SN01,2024-08-18T00:00:00,640.32176
AC1009-S01-SN01-R01157,AC1009-S01-SN01,2024-08-18T04:00:00,645.94255
AC1009-S01-SN01-R01161,AC1009-S01-SN01,2024-08-18T08:00:00,646.89106
AC1009-S01-SN01-R01165,AC1009-S01-SN01,2024-08-18T12:00:00,643.84325
AC1009-S01-SN01-R01169,AC1009-S01-SN01,2024-08-18T16:00:00,643.51117
AC1009-S01-SN01-R01173,AC1009-S01-SN01,2024-08-18T20:00:00,642.78299
AC1009-S01-SN01-R01177,AC1009-S01-SN01,2024-08-19T00:00:00,642.9022
AC1009-S01-SN01-R01181,AC1009-S01-SN01,2024-08-19T04:00:00,640.60303
AC1009-S01-SN01-R01185,AC1009-S01-SN01,2024-08-19T08:00:00,648.04234
AC1009-S01-SN01-R01189,AC1009-S01-SN01,2024-08-19T12:00:00,643.08999
AC1009-S01-SN01-R01193,AC1009-S01-SN01,2024-08-19T16:00:00,644.5708
AC1009-S01-SN01-R01197,AC1009-S01-SN01,2024-08-19T20:00:00,642.09009
AC1009-S01-SN01-R01201,AC1009-S01-SN01,2024-08-20T00:00:00,646.1375
AC1009-S01-SN01-R01205,AC1009-S01-SN01,2024-08-20T04:00:00,641.92229
AC1009-S01-SN01-R01209,AC1009-S01-SN01,2024-08-20T08:00:00,644.54511
AC1009-S01-SN01-R01213,AC1009-S01-SN01,2024-08-20T12:00:00,643.61121
AC1009-S01-SN01-R01217,AC1009-S01-SN01,2024-08-20T16:00:00,642.48563
AC1009-S01-SN01-R01221,AC1009-S01-SN01,2024-08-20T20:00:00,643.64699
AC1009-S01-SN01-R01225,AC1009-S01-SN01,2024-08-21T00:00:00,645.75767
AC1009-S01-SN01-R01229,AC1009-S01-SN01,2024-08-21T04:00:00,641.00371
AC1009-S01-SN01-R01233,AC1009-S01-SN01,2024-08-21T08:00:00,644.42852
AC1009-S01-SN01-R01237,AC1009-S01-SN01,2024-08-21T12:00:00,646.17101
AC1009-S01-SN01-R01241,AC1009-S01-SN01,2024-08-21T16:00:00,643.11256
AC1009-S01-SN01-R01245,AC1009-S01-SN01,2024-08-21T20:00:00,642.11258
AC1009-S01-SN01-R01249,AC1009-S01-SN01,2024-08-22T00:00:00,642.77126
AC1009-S01-SN01-R01253,AC1009-S01-SN01,2024-08-22T04:00:00,644.15918
AC1009-S01-SN01-R01257,AC1009-S01-SN01,2024-08-22T08:00:00,640.55637
AC1009-S01-SN01-R01261,AC1009-S01-SN01,2024-08-22T12:00:00,645.38286
AC1009-S01-SN01-R01265,AC1009-S01-SN01,2024-08-22T16:00:00,643.77386
AC1009-S01-SN01-R01269,AC1009-S01-SN01,2024-08-22T20:00:00,643.17786
AC1009-S01-SN01-R01273,AC1009-S01-SN01,2024-08-23T00:00:00,645.50634
AC1009-S01-SN01-R01277,AC1009-S01-SN01,2024-08-23T04:00:00,643.81605
AC1009-S01-SN01-R01281,AC1009-S01-SN01,2024-08-23T08:00:00,645.4147
AC1009-S01-SN01-R01285,AC1009-S01-SN01,2024-08-23T12:00:00,640.48369
